customer_id,first_name,last_name,email,country,city,segment,acquisition_channel,registration_date
32309,Gabriel,Roux,gabriel.roux32309@hotmail.fr,France,Bordeaux,new,paid_search,2020-03-26
32310,Stéphanie,Bertrand,stephanie.bertrand32310@yahoo.fr,France,Saint-Étienne,new,direct,2023-09-26
32311,Sophie,Roussel,sophie.roussel32311@orange.fr,France,Rennes,new,organic_search,2022-01-11
32312,Quentin,Rezki,quentin.rezki32312@yahoo.fr,France,Nice,new,direct,2024-07-06
32313,Kevin,Meziane,kevin.meziane32313@gmail.com,France,Montpellier,new,referral,2024-11-24
32314,Philippe,Benali,philippe.benali32314@orange.fr,France,Brest,new,referral,2020-06-05
32315,Eva,Roussel,eva.roussel32315@yahoo.fr,France,Rennes,new,direct,2023-10-20
32316,Marc,Dupont,marc.dupont32316@gmail.com,France,Grenoble,new,direct,2021-11-19
32317,Maëlle,Morin,maelle.morin32317@orange.fr,France,Nice,new,direct,2024-12-17
32318,Amira,Girard,amira.girard32318@gmail.com,France,Nice,new,paid_search,2019-07-23
32319,Raphaël,Benali,raphael.benali32319@gmail.com,France,Paris,returning,social_media,2024-11-04
32320,Adrien,Mathieu,adrien.mathieu32320@hotmail.fr,France,Toulon,returning,social_media,2019-07-18
32321,Aurélie,Durand,aurelie.durand32321@gmail.com,France,Angers,new,paid_search,2021-05-01
32322,Romain,Boudjema,romain.boudjema32322@hotmail.fr,France,Besançon,VIP,marketplace,2020-07-09
32323,Youssef,Fournier,youssef.fournier32323@yahoo.fr,France,Perpignan,new,in_store,2022-09-10
32324,Sophie,François,sophie.francois32324@gmail.com,France,Bordeaux,new,organic_search,2024-07-13
32325,Laura,Bertrand,laura.bertrand32325@hotmail.fr,France,Strasbourg,new,social_media,2024-12-12
32326,Marine,Faure,marine.faure32326@gmail.com,France,Tours,returning,email,2020-06-08
32327,Nathan,Clement,nathan.clement32327@yahoo.fr,France,Bordeaux,new,social_media,2024-06-24
32328,Anaïs,Faure,anais.faure32328@hotmail.fr,France,Bordeaux,VIP,direct,2023-04-07
32329,Christine,Garcia,christine.garcia32329@gmail.com,France,Nantes,returning,referral,2022-07-22
32330,Céline,Richard,celine.richard32330@gmail.com,France,Tours,returning,referral,2021-10-16
32331,Chloé,David,chloe.david32331@laposte.net,France,Saint-Étienne,new,social_media,2023-12-16
32332,Théo,Chevalier,theo.chevalier32332@gmail.com,France,Perpignan,new,referral,2023-01-22
32333,Léa,Fontaine,lea.fontaine32333@gmail.com,France,Dijon,new,paid_search,2020-09-29
32334,Céline,Leroy,celine.leroy32334@gmail.com,France,Rouen,VIP,organic_search,2020-01-21
32335,Lucas,François,lucas.francois32335@yahoo.fr,France,Saint-Étienne,new,social_media,2019-09-16
32336,Isabelle,Blanc,isabelle.blanc32336@gmail.com,France,Lyon,returning,marketplace,2024-09-24
32337,Nadia,Morin,nadia.morin32337@sfr.fr,France,Brest,returning,paid_search,2024-09-27
32338,Gabriel,Andre,gabriel.andre32338@gmail.com,France,Reims,new,in_store,2021-09-29
32339,Michel,Robin,michel.robin32339@orange.fr,France,Amiens,new,marketplace,2020-07-08
32340,Maëlle,Gautier,maelle.gautier32340@yahoo.fr,France,Rouen,new,marketplace,2023-07-04
32341,Jean,François,jean.francois32341@gmail.com,France,Le Havre,new,paid_search,2023-07-30
32342,Marine,Durand,marine.durand32342@orange.fr,France,Toulon,returning,paid_search,2024-09-19
32343,Inès,Roussel,ines.roussel32343@gmail.com,Belgique,Paris,new,email,2023-08-23
32344,Adrien,Guerin,adrien.guerin32344@gmail.com,France,Clermont-Ferrand,new,in_store,2022-09-23
32345,Alexandre,Durand,alexandre.durand32345@yahoo.fr,France,Lyon,new,organic_search,2022-10-02
32346,Marc,Morel,marc.morel32346@orange.fr,France,Nice,new,paid_search,2024-11-10
32347,Amélie,Robin,amelie.robin32347@orange.fr,France,Orléans,returning,referral,2021-11-21
32348,Éric,Durand,eric.durand32348@gmail.com,France,Angers,new,social_media,2019-07-31
32349,Océane,Dupont,oceane.dupont32349@gmail.com,France,Clermont-Ferrand,new,email,2023-08-31
32350,Clément,Laurent,clement.laurent32350@yahoo.fr,France,Toulon,new,paid_search,2023-04-01
32351,Chloé,Robin,chloe.robin32351@gmail.com,France,Paris,new,paid_search,2023-09-06
32352,Yasmine,Legrand,yasmine.legrand32352@yahoo.fr,France,Dijon,new,direct,2019-08-30
32353,Claire,Robert,claire.robert32353@free.fr,France,Tours,new,direct,2019-12-29
32354,Thomas,Dupont,thomas.dupont32354@orange.fr,France,Dijon,new,referral,2021-11-15
32355,Olivier,François,olivier.francois32355@hotmail.fr,Luxembourg,Besançon,returning,organic_search,2024-02-12
32356,Manon,Boyer,manon.boyer32356@yahoo.fr,France,Marseille,returning,marketplace,2021-06-04
32357,Louis,Martin,louis.martin32357@gmail.com,France,Lyon,new,paid_search,2021-01-22
32358,Cédric,Mathieu,cedric.mathieu32358@gmail.com,France,Amiens,VIP,paid_search,2019-03-22
32359,Sarah,Bonnet,sarah.bonnet32359@sfr.fr,France,Nantes,returning,paid_search,2020-10-16
32360,Hugo,Lefebvre,hugo.lefebvre32360@gmail.com,France,Amiens,new,marketplace,2022-06-28
32361,Arthur,Garcia,arthur.garcia32361@gmail.com,France,Perpignan,VIP,email,2024-08-17
32362,Karim,Lefevre,karim.lefevre32362@gmail.com,France,Perpignan,VIP,organic_search,2023-05-21
32363,Alexis,Nicolas,alexis.nicolas32363@hotmail.fr,France,Lyon,new,marketplace,2023-03-11
32364,Julien,Fournier,julien.fournier32364@hotmail.fr,France,Saint-Étienne,returning,referral,2022-05-28
32365,Mathieu,Petit,mathieu.petit32365@laposte.net,France,Reims,returning,paid_search,2022-08-29
32366,Philippe,Michel,philippe.michel32366@gmail.com,France,Paris,new,referral,2020-07-14
32367,Raphaël,Moreau,raphael.moreau32367@yahoo.fr,France,Toulouse,new,marketplace,2022-05-28
32368,Maxime,Marchand,maxime.marchand32368@gmail.com,France,Paris,returning,email,2022-02-11
32369,Julien,Rousseau,julien.rousseau32369@laposte.net,France,Toulouse,new,paid_search,2021-08-14
32370,Sophie,Hamid,sophie.hamid32370@orange.fr,France,Lyon,new,direct,2024-04-16
32371,Amélie,Morel,amelie.morel32371@yahoo.fr,France,Angers,VIP,social_media,2022-02-24
32372,Hugo,Faure,hugo.faure32372@gmail.com,France,Clermont-Ferrand,new,paid_search,2023-09-17
32373,Christophe,Lefebvre,christophe.lefebvre32373@yahoo.fr,France,Montpellier,returning,referral,2021-05-26
32374,Hugo,Henry,hugo.henry32374@yahoo.fr,France,Grenoble,returning,paid_search,2024-08-11
32375,Laure,Moreau,laure.moreau32375@yahoo.fr,France,Dijon,returning,social_media,2020-06-01
32376,Céline,Fontaine,celine.fontaine32376@free.fr,France,Marseille,returning,paid_search,2020-11-25
32377,Jean,Perrin,jean.perrin32377@gmail.com,France,Toulouse,returning,direct,2024-10-24
32378,Éric,Gautier,eric.gautier32378@gmail.com,France,Grenoble,new,email,2021-07-25
32379,Christophe,Lefebvre,christophe.lefebvre32379@gmail.com,France,Besançon,returning,marketplace,2020-08-29
32380,Aurélie,Andre,aurelie.andre32380@laposte.net,France,Bordeaux,new,organic_search,2023-06-03
32381,Adrien,Garnier,adrien.garnier32381@free.fr,France,Toulouse,new,referral,2020-07-04
32382,Mathieu,Lambert,mathieu.lambert32382@gmail.com,France,Rouen,returning,social_media,2019-07-05
32383,Sandrine,Petit,sandrine.petit32383@free.fr,France,Grenoble,returning,paid_search,2024-05-17
32384,Alexandre,Fontaine,alexandre.fontaine32384@gmail.com,France,Metz,new,marketplace,2024-03-08
32385,Valérie,Blanc,valerie.blanc32385@gmail.com,France,Caen,returning,organic_search,2019-07-21
32386,Alexis,Clement,alexis.clement32386@gmail.com,France,Caen,VIP,social_media,2020-06-21
32387,Valérie,Nicolas,valerie.nicolas32387@gmail.com,France,Montpellier,new,organic_search,2023-09-20
32388,Nathalie,Roussel,nathalie.roussel32388@yahoo.fr,Monaco,Nantes,returning,paid_search,2020-08-27
32389,Stéphanie,Roussel,stephanie.roussel32389@gmail.com,France,Lyon,new,social_media,2024-06-19
32390,Charlotte,David,charlotte.david32390@orange.fr,France,Toulouse,new,email,2024-01-08
32391,Romain,Faure,romain.faure32391@yahoo.fr,France,Metz,new,organic_search,2022-05-31
32392,Quentin,David,quentin.david32392@sfr.fr,France,Bordeaux,new,paid_search,2023-03-22
32393,Anaïs,Thomas,anais.thomas32393@yahoo.fr,France,Montpellier,returning,paid_search,2023-11-04
32394,Arthur,Clement,arthur.clement32394@gmail.com,France,Bordeaux,returning,email,2019-12-21
32395,Amandine,Morin,amandine.morin32395@laposte.net,France,Rouen,returning,paid_search,2022-12-12
32396,Gabriel,Boyer,gabriel.boyer32396@gmail.com,France,Perpignan,returning,paid_search,2021-07-31
32397,Zoé,Michel,zoe.michel32397@orange.fr,France,Dijon,new,organic_search,2020-01-11
32398,Théo,Petit,theo.petit32398@yahoo.fr,France,Paris,new,organic_search,2024-04-29
32399,Louis,Leroy,louis.leroy32399@laposte.net,France,Dijon,returning,paid_search,2019-07-03
32400,Margot,Garnier,margot.garnier32400@orange.fr,France,Dijon,returning,organic_search,2022-07-04
32401,Romain,Marchand,romain.marchand32401@laposte.net,France,Strasbourg,new,marketplace,2022-04-19
32402,Kevin,Perrin,kevin.perrin32402@orange.fr,France,Caen,returning,marketplace,2020-09-29
32403,Patrick,Rezki,patrick.rezki32403@orange.fr,France,Besançon,new,paid_search,2020-06-17
32404,Christophe,Lambert,christophe.lambert32404@gmail.com,France,Strasbourg,returning,email,2021-05-29
32405,Amira,Fournier,amira.fournier32405@free.fr,France,Nice,returning,paid_search,2022-07-13
32406,Laura,Masson,laura.masson32406@hotmail.fr,France,Besançon,new,in_store,2020-01-29
32407,Océane,Garcia,oceane.garcia32407@hotmail.fr,France,Metz,new,organic_search,2023-05-08
32408,Mohamed,Lefebvre,mohamed.lefebvre32408@sfr.fr,France,Bordeaux,VIP,organic_search,2021-08-14
32409,Amélie,Mathieu,amelie.mathieu32409@gmail.com,France,Le Havre,new,referral,2020-11-11
32410,Elisa,Lambert,elisa.lambert32410@gmail.com,France,Saint-Étienne,new,email,2024-02-26
32411,Manon,François,manon.francois32411@gmail.com,France,Clermont-Ferrand,new,social_media,2020-06-25
32412,Antoine,Gauthier,antoine.gauthier32412@free.fr,France,Marseille,new,marketplace,2021-10-20
32413,Sébastien,Rezki,sebastien.rezki32413@yahoo.fr,France,Caen,returning,paid_search,2020-04-28
32414,Florian,Rezki,florian.rezki32414@yahoo.fr,France,Paris,new,organic_search,2022-06-16
32415,Alexis,Fournier,alexis.fournier32415@orange.fr,France,Nice,new,social_media,2022-12-22
32416,Stéphanie,Fontaine,stephanie.fontaine32416@orange.fr,France,Rouen,returning,paid_search,2023-11-08
32417,Chloé,Fournier,chloe.fournier32417@hotmail.fr,France,Lille,new,organic_search,2023-02-02
32418,Christophe,Gautier,christophe.gautier32418@hotmail.fr,France,Marseille,returning,direct,2023-04-16
32419,Michel,Chevalier,michel.chevalier32419@laposte.net,Monaco,Brest,new,paid_search,2024-10-30
32420,François,Gauthier,francois.gauthier32420@gmail.com,Luxembourg,Marseille,VIP,paid_search,2023-02-08
32421,Laurent,Henry,laurent.henry32421@gmail.com,France,Strasbourg,new,marketplace,2020-06-03
32422,Cédric,Morel,cedric.morel32422@gmail.com,France,Lille,new,organic_search,2020-04-15
32423,Camille,Girard,camille.girard32423@orange.fr,France,Montpellier,new,direct,2023-11-21
32424,Emilie,Simon,emilie.simon32424@hotmail.fr,France,Toulon,new,paid_search,2020-05-12
32425,Marine,Robin,marine.robin32425@gmail.com,France,Metz,returning,social_media,2024-07-01
32426,Arthur,Masson,arthur.masson32426@gmail.com,France,Nice,new,in_store,2020-04-12
32427,Rémi,Chevalier,remi.chevalier32427@gmail.com,France,Strasbourg,new,social_media,2021-01-24
32428,Margot,François,margot.francois32428@gmail.com,France,Lyon,new,social_media,2022-01-28
32429,Christophe,Dubois,christophe.dubois32429@yahoo.fr,France,Rouen,new,social_media,2024-12-05
32430,Gabriel,Nicolas,gabriel.nicolas32430@gmail.com,France,Grenoble,returning,email,2020-04-10
32431,Olivier,Richard,olivier.richard32431@gmail.com,France,Angers,new,paid_search,2019-07-31
32432,Stéphanie,Lefevre,stephanie.lefevre32432@hotmail.fr,France,Lille,new,referral,2022-06-14
32433,Guillaume,Henry,guillaume.henry32433@free.fr,France,Metz,new,marketplace,2024-06-26
32434,Kevin,Morel,kevin.morel32434@yahoo.fr,France,Toulon,new,paid_search,2024-09-16
32435,Laure,Bernard,laure.bernard32435@gmail.com,France,Amiens,new,referral,2019-07-28
32436,Anaïs,Martin,anais.martin32436@orange.fr,France,Brest,new,direct,2024-02-04
32437,Patrick,Bernard,patrick.bernard32437@hotmail.fr,France,Clermont-Ferrand,new,organic_search,2021-10-05
32438,Isabelle,Leroy,isabelle.leroy32438@gmail.com,France,Caen,returning,organic_search,2019-01-12
32439,Michel,Vincent,michel.vincent32439@hotmail.fr,France,Le Havre,new,organic_search,2021-11-03
32440,Léa,Dubois,lea.dubois32440@free.fr,France,Metz,new,direct,2020-04-01
32441,Gabriel,Marchand,gabriel.marchand32441@gmail.com,France,Rouen,VIP,paid_search,2023-04-28
32442,Hugo,Michel,hugo.michel32442@gmail.com,France,Clermont-Ferrand,new,email,2021-11-10
32443,Céline,Faure,celine.faure32443@sfr.fr,France,Angers,new,social_media,2019-07-23
32444,Laure,Boudjema,laure.boudjema32444@yahoo.fr,France,Rennes,new,paid_search,2024-08-26
32445,Céline,Richard,celine.richard32445@gmail.com,France,Rouen,returning,paid_search,2020-03-27
32446,Michel,Fontaine,michel.fontaine32446@orange.fr,France,Nantes,new,paid_search,2024-08-12
32447,Mathieu,Benali,mathieu.benali32447@gmail.com,France,Angers,new,direct,2020-04-02
32448,Axelle,Mathieu,axelle.mathieu32448@orange.fr,France,Clermont-Ferrand,new,referral,2020-05-21
32449,Mehdi,Boyer,mehdi.boyer32449@gmail.com,France,Amiens,VIP,social_media,2024-07-26
32450,Fatima,Petit,fatima.petit32450@sfr.fr,France,Bordeaux,returning,social_media,2022-05-27
32451,Cédric,Bertrand,cedric.bertrand32451@free.fr,France,Le Havre,VIP,social_media,2020-02-08
32452,Marie,Faure,marie.faure32452@gmail.com,France,Metz,returning,organic_search,2023-11-14
32453,Sandrine,Moreau,sandrine.moreau32453@orange.fr,France,Orléans,returning,email,2019-10-26
32454,Xavier,Clement,xavier.clement32454@laposte.net,France,Brest,returning,referral,2020-05-09
32455,Frédéric,Legrand,frederic.legrand32455@gmail.com,France,Toulon,new,direct,2019-09-24
32456,Théo,Fontaine,theo.fontaine32456@hotmail.fr,France,Perpignan,new,marketplace,2022-08-29
32457,Stéphane,Dubois,stephane.dubois32457@free.fr,France,Orléans,new,social_media,2022-09-20
32458,Julie,Morel,julie.morel32458@yahoo.fr,France,Toulouse,returning,organic_search,2020-12-12
32459,Théo,Gautier,theo.gautier32459@hotmail.fr,France,Tours,new,email,2020-04-01
32460,Guillaume,Boudjema,guillaume.boudjema32460@hotmail.fr,France,Paris,new,social_media,2024-12-26
32461,Clément,Boyer,clement.boyer32461@gmail.com,France,Orléans,returning,paid_search,2022-01-22
32462,Marine,Fontaine,marine.fontaine32462@gmail.com,France,Marseille,VIP,social_media,2020-02-14
32463,Alice,Roussel,alice.roussel32463@free.fr,France,Lille,new,direct,2021-01-09
32464,Laura,Leroy,laura.leroy32464@yahoo.fr,France,Clermont-Ferrand,returning,email,2023-05-30
32465,Isabelle,Roussel,isabelle.roussel32465@sfr.fr,Suisse,Amiens,returning,direct,2021-03-26
32466,Alice,Roussel,alice.roussel32466@gmail.com,France,Amiens,returning,paid_search,2024-07-01
32467,Claire,Durand,claire.durand32467@hotmail.fr,France,Perpignan,new,paid_search,2020-06-05
32468,Thomas,Morel,thomas.morel32468@yahoo.fr,France,Nice,VIP,paid_search,2021-11-13
32469,Quentin,Michel,quentin.michel32469@orange.fr,France,Angers,returning,direct,2019-01-19
32470,Maëlle,Fournier,maelle.fournier32470@sfr.fr,France,Marseille,returning,direct,2022-08-12
32471,Marie,Lambert,marie.lambert32471@yahoo.fr,France,Dijon,returning,social_media,2024-09-27
32472,Théo,Legrand,theo.legrand32472@yahoo.fr,France,Caen,new,organic_search,2021-12-27
32473,Raphaël,Chevalier,raphael.chevalier32473@orange.fr,France,Angers,new,referral,2023-08-24
32474,Philippe,Leroy,philippe.leroy32474@gmail.com,France,Clermont-Ferrand,new,paid_search,2020-10-06
32475,Stéphanie,Thomas,stephanie.thomas32475@gmail.com,France,Grenoble,new,email,2023-06-17
32476,Rémi,Laurent,remi.laurent32476@hotmail.fr,France,Amiens,VIP,direct,2023-05-04
32477,Margot,Robert,margot.robert32477@hotmail.fr,France,Marseille,new,direct,2024-03-16
32478,Sébastien,Michel,sebastien.michel32478@gmail.com,France,Amiens,new,organic_search,2021-09-25
32479,Nathalie,Garnier,nathalie.garnier32479@gmail.com,France,Caen,new,paid_search,2023-12-31
32480,Antoine,Simon,antoine.simon32480@hotmail.fr,France,Paris,new,paid_search,2023-06-28
32481,Frédéric,Boyer,frederic.boyer32481@hotmail.fr,France,Nantes,new,paid_search,2024-02-23
32482,Kevin,Moreau,kevin.moreau32482@gmail.com,France,Strasbourg,new,direct,2024-04-10
32483,Justine,Leroy,justine.leroy32483@free.fr,Belgique,Nantes,returning,marketplace,2020-05-16
32484,Mathilde,Bernard,mathilde.bernard32484@orange.fr,France,Angers,new,paid_search,2022-02-20
32485,Florence,Perrin,florence.perrin32485@yahoo.fr,France,Toulon,returning,paid_search,2021-05-18
32486,Adrien,Meziane,adrien.meziane32486@gmail.com,France,Orléans,new,paid_search,2020-08-22
32487,Anaïs,Garnier,anais.garnier32487@hotmail.fr,France,Montpellier,returning,email,2022-03-06
32488,Youssef,Perrin,youssef.perrin32488@gmail.com,France,Lyon,VIP,organic_search,2019-09-12
32489,Pauline,Rezki,pauline.rezki32489@hotmail.fr,France,Montpellier,returning,social_media,2021-10-27
32490,David,Roussel,david.roussel32490@gmail.com,France,Toulon,new,organic_search,2023-01-24
32491,Axelle,Garcia,axelle.garcia32491@sfr.fr,France,Reims,VIP,organic_search,2021-11-30
32492,Anaïs,Gauthier,anais.gauthier32492@gmail.com,France,Rouen,VIP,social_media,2019-09-02
32493,Céline,Morel,celine.morel32493@hotmail.fr,France,Brest,new,social_media,2020-12-13
32494,Rémi,David,remi.david32494@sfr.fr,France,Rouen,new,referral,2021-11-14
32495,Hugo,Petit,hugo.petit32495@gmail.com,France,Perpignan,returning,paid_search,2023-12-14
32496,David,Dubois,david.dubois32496@yahoo.fr,France,Toulouse,new,paid_search,2023-10-26
32497,Éric,Leroy,eric.leroy32497@free.fr,France,Metz,returning,marketplace,2022-11-25
32498,Anaïs,Durand,anais.durand32498@yahoo.fr,France,Nantes,returning,email,2023-07-14
32499,Olivier,Morin,olivier.morin32499@hotmail.fr,France,Lille,new,direct,2019-05-29
32500,Jade,Bernard,jade.bernard32500@hotmail.fr,France,Rennes,returning,marketplace,2021-11-13
32501,Mehdi,Boyer,mehdi.boyer32501@hotmail.fr,France,Toulouse,returning,organic_search,2020-05-17
32502,Pierre,Henry,pierre.henry32502@gmail.com,France,Nice,new,direct,2023-08-30
32503,Olivier,Marchand,olivier.marchand32503@hotmail.fr,France,Angers,returning,organic_search,2021-05-12
32504,Nicolas,Chevalier,nicolas.chevalier32504@orange.fr,France,Grenoble,new,email,2020-05-14
32505,Stéphanie,Roussel,stephanie.roussel32505@yahoo.fr,France,Le Havre,new,referral,2019-02-05
32506,Manon,Durand,manon.durand32506@orange.fr,France,Reims,new,paid_search,2024-09-16
32507,Maëlle,Fontaine,maelle.fontaine32507@laposte.net,France,Perpignan,returning,paid_search,2022-10-31
32508,Nadia,Andre,nadia.andre32508@gmail.com,France,Besançon,new,organic_search,2019-08-11
32509,Gabriel,Perrin,gabriel.perrin32509@free.fr,France,Saint-Étienne,new,paid_search,2023-06-24
32510,Éric,Marchand,eric.marchand32510@orange.fr,France,Metz,VIP,email,2020-06-08
32511,Guillaume,Boyer,guillaume.boyer32511@yahoo.fr,France,Dijon,VIP,referral,2023-09-14
32512,Céline,Dubois,celine.dubois32512@gmail.com,France,Toulon,new,marketplace,2019-03-10
32513,Youssef,Martin,youssef.martin32513@orange.fr,France,Caen,returning,organic_search,2020-06-05
32514,Alexandre,Rezki,alexandre.rezki32514@gmail.com,France,Caen,new,direct,2023-06-10
32515,Laura,Nicolas,laura.nicolas32515@yahoo.fr,France,Brest,returning,organic_search,2021-12-29
32516,Alexis,Boudjema,alexis.boudjema32516@gmail.com,France,Angers,VIP,marketplace,2023-09-07
32517,Marc,Mathieu,marc.mathieu32517@sfr.fr,France,Paris,returning,direct,2023-05-03
32518,Philippe,Laurent,philippe.laurent32518@hotmail.fr,France,Paris,returning,social_media,2020-08-13
32519,Christophe,Gauthier,christophe.gauthier32519@hotmail.fr,France,Besançon,returning,organic_search,2023-09-28
32520,Romain,Roux,romain.roux32520@sfr.fr,France,Reims,returning,marketplace,2022-04-19
32521,Benoît,Chevalier,benoit.chevalier32521@gmail.com,France,Perpignan,new,social_media,2019-10-05
32522,Valérie,Clement,valerie.clement32522@gmail.com,France,Toulon,returning,organic_search,2023-09-05
32523,Stéphane,Vincent,stephane.vincent32523@gmail.com,France,Montpellier,new,social_media,2019-09-13
32524,Xavier,Blanc,xavier.blanc32524@orange.fr,France,Orléans,VIP,direct,2024-11-06
32525,Nicolas,Lefevre,nicolas.lefevre32525@gmail.com,France,Strasbourg,new,direct,2021-06-16
32526,Julie,Boyer,julie.boyer32526@gmail.com,France,Dijon,new,organic_search,2022-06-09
32527,Sébastien,Rousseau,sebastien.rousseau32527@hotmail.fr,France,Rouen,new,email,2021-04-11
32528,Guillaume,David,guillaume.david32528@laposte.net,France,Metz,new,paid_search,2020-05-25
32529,Kevin,Henry,kevin.henry32529@hotmail.fr,France,Reims,new,direct,2023-04-23
32530,Zoé,Boyer,zoe.boyer32530@yahoo.fr,France,Nantes,returning,marketplace,2022-05-02
32531,David,Petit,david.petit32531@sfr.fr,France,Caen,new,referral,2020-05-25
32532,Mathieu,Thomas,mathieu.thomas32532@hotmail.fr,France,Saint-Étienne,returning,paid_search,2020-02-26
32533,Julien,Roux,julien.roux32533@gmail.com,Belgique,Metz,returning,social_media,2022-07-25
32534,Lucas,Blanc,lucas.blanc32534@sfr.fr,France,Clermont-Ferrand,returning,social_media,2019-08-22
32535,Elisa,Meziane,elisa.meziane32535@sfr.fr,France,Orléans,new,direct,2021-10-29
32536,Adrien,Martin,adrien.martin32536@gmail.com,France,Rennes,returning,paid_search,2024-05-11
32537,Louis,Moreau,louis.moreau32537@hotmail.fr,France,Amiens,new,social_media,2024-01-09
32538,Léa,Fournier,lea.fournier32538@hotmail.fr,France,Lyon,returning,social_media,2019-09-27
32539,Lucas,Dubois,lucas.dubois32539@gmail.com,France,Dijon,returning,organic_search,2020-11-11
32540,Valérie,Lefebvre,valerie.lefebvre32540@gmail.com,France,Dijon,returning,marketplace,2021-12-19
32541,Axelle,Bernard,axelle.bernard32541@yahoo.fr,France,Clermont-Ferrand,new,marketplace,2024-10-18
32542,Julie,Legrand,julie.legrand32542@gmail.com,France,Amiens,returning,organic_search,2024-06-24
32543,Christophe,Andre,christophe.andre32543@gmail.com,France,Nantes,new,organic_search,2022-05-10
32544,Romain,Petit,romain.petit32544@yahoo.fr,France,Montpellier,new,marketplace,2020-07-28
32545,Claire,Morin,claire.morin32545@yahoo.fr,France,Nice,new,email,2023-09-26
32546,Chloé,Guerin,chloe.guerin32546@yahoo.fr,France,Dijon,new,paid_search,2022-05-11
32547,Marie,Girard,marie.girard32547@gmail.com,Luxembourg,Lille,returning,direct,2019-06-19
32548,Mathilde,Mercier,mathilde.mercier32548@gmail.com,France,Rouen,new,in_store,2019-04-19
32549,Philippe,Gauthier,philippe.gauthier32549@gmail.com,France,Perpignan,returning,email,2024-05-13
32550,Alexandre,Leroy,alexandre.leroy32550@orange.fr,France,Lyon,returning,referral,2019-10-18
32551,Gabriel,Morin,gabriel.morin32551@gmail.com,France,Rouen,new,paid_search,2019-11-13
32552,Jean,Morin,jean.morin32552@laposte.net,France,Saint-Étienne,returning,social_media,2021-06-13
32553,Emma,Morin,emma.morin32553@gmail.com,France,Bordeaux,VIP,direct,2024-03-27
32554,Xavier,Robin,xavier.robin32554@gmail.com,France,Toulouse,returning,organic_search,2022-01-21
32555,Kevin,Marchand,kevin.marchand32555@gmail.com,France,Orléans,new,organic_search,2023-04-23
32556,Lucie,Clement,lucie.clement32556@gmail.com,France,Dijon,VIP,direct,2022-05-02
32557,Alexis,Lefevre,alexis.lefevre32557@gmail.com,France,Strasbourg,returning,organic_search,2022-02-26
32558,Claire,Chevalier,claire.chevalier32558@gmail.com,France,Le Havre,returning,email,2024-01-09
32559,François,Boyer,francois.boyer32559@free.fr,France,Angers,returning,email,2020-10-02
32560,Arthur,Mathieu,arthur.mathieu32560@gmail.com,Belgique,Tours,returning,marketplace,2023-12-22
32561,Marc,Gautier,marc.gautier32561@yahoo.fr,France,Nice,new,organic_search,2022-07-20
32562,Julien,Martin,julien.martin32562@laposte.net,France,Grenoble,new,marketplace,2019-12-19
32563,Guillaume,Dupont,guillaume.dupont32563@sfr.fr,France,Le Havre,returning,paid_search,2023-08-01
32564,Maëlle,Richard,maelle.richard32564@gmail.com,France,Lyon,new,social_media,2022-03-30
32565,Youssef,Petit,youssef.petit32565@gmail.com,France,Angers,new,organic_search,2019-04-21
32566,Xavier,Meziane,xavier.meziane32566@sfr.fr,France,Le Havre,returning,organic_search,2023-02-18
32567,Laura,Richard,laura.richard32567@yahoo.fr,France,Rouen,new,referral,2020-05-30
32568,Aurélie,Lefevre,aurelie.lefevre32568@gmail.com,Luxembourg,Amiens,new,direct,2024-08-14
32569,Louis,Henry,louis.henry32569@orange.fr,France,Brest,new,email,2021-12-18
32570,Charlotte,Faure,charlotte.faure32570@sfr.fr,France,Saint-Étienne,returning,paid_search,2021-07-26
32571,Anaïs,Bernard,anais.bernard32571@gmail.com,France,Metz,returning,referral,2024-08-10
32572,Laura,Andre,laura.andre32572@yahoo.fr,France,Clermont-Ferrand,returning,email,2019-09-26
32573,Laura,Gauthier,laura.gauthier32573@hotmail.fr,France,Saint-Étienne,new,paid_search,2020-12-12
32574,Mohamed,Marchand,mohamed.marchand32574@free.fr,France,Besançon,new,referral,2022-12-05
32575,Guillaume,Lambert,guillaume.lambert32575@gmail.com,France,Paris,new,paid_search,2020-05-10
32576,Karim,Marchand,karim.marchand32576@gmail.com,France,Caen,returning,direct,2022-12-05
32577,Adrien,Lefebvre,adrien.lefebvre32577@sfr.fr,Suisse,Caen,new,paid_search,2022-12-18
32578,Laura,Mathieu,laura.mathieu32578@gmail.com,France,Angers,new,marketplace,2020-04-14
32579,Antoine,Boyer,antoine.boyer32579@gmail.com,France,Strasbourg,new,organic_search,2020-10-12
32580,Amélie,Leroy,amelie.leroy32580@yahoo.fr,France,Le Havre,new,email,2019-08-02
32581,Louis,Andre,louis.andre32581@yahoo.fr,Suisse,Bordeaux,returning,organic_search,2022-06-22
32582,Amandine,Dupont,amandine.dupont32582@hotmail.fr,France,Metz,VIP,paid_search,2020-12-23
32583,Océane,Dubois,oceane.dubois32583@yahoo.fr,France,Le Havre,returning,paid_search,2021-11-15
32584,Maxime,Moreau,maxime.moreau32584@yahoo.fr,France,Marseille,new,direct,2021-08-12
32585,Léa,Henry,lea.henry32585@yahoo.fr,France,Perpignan,new,marketplace,2023-05-10
32586,Stéphanie,Lefebvre,stephanie.lefebvre32586@hotmail.fr,France,Caen,returning,direct,2021-11-23
